RowTotal,Cohort,Stat,ExitFrom,ExitTo,ReturnTime,HHType,HHVet,HHChronic,HHDisability,HHFleeingDV,HoHRaceEthnicity,HHAdultAge,HHParent,AC3Plus,SystemPath,ReportID
3,0,1,2,410,-1,1,0,0,1,0,5,55,0,0,1,608011156
1,0,1,2,410,-1,1,0,0,1,0,6,25,0,0,1,608011156
1,0,1,2,410,-1,1,0,0,1,0,13,24,0,0,1,608011156
1,0,1,2,410,-1,1,0,0,1,0,35,25,0,0,1,608011156
1,0,1,2,410,-1,1,0,0,1,0,45,25,0,0,1,608011156
1,0,1,2,410,-1,1,0,0,1,0,56,55,0,0,1,608011156
1,0,1,2,410,-1,1,0,0,1,1,3,25,0,0,1,608011156
2,0,1,2,410,-1,1,0,0,1,1,5,25,0,0,1,608011156
1,0,1,2,410,-1,1,0,0,1,2,3,25,0,0,1,608011156
1,0,1,2,410,-1,1,0,0,1,2,3,55,0,0,1,608011156
3,0,1,2,410,-1,1,0,0,1,2,5,25,0,0,1,608011156
1,0,1,2,410,-1,1,0,0,1,2,15,18,0,0,1,608011156
1,0,1,2,410,-1,1,0,0,1,2,167,25,0,0,1,608011156
1,0,1,2,410,-1,1,0,1,1,1,3,25,0,0,1,608011156
2,0,1,2,410,-1,1,0,1,1,2,5,25,0,0,1,608011156
1,0,1,2,410,-1,1,0,4,0,0,5,25,0,0,1,608011156
1,0,1,2,410,-1,1,0,4,0,2,5,18,0,0,1,608011156
1,0,1,2,410,-1,1,0,4,0,2,5,25,0,0,1,608011156
1,0,1,2,410,-1,1,0,6,1,0,5,25,0,0,1,608011156
1,0,1,2,410,-1,1,0,9,1,0,245,25,0,0,1,608011156
1,0,1,2,410,-1,1,1,0,0,0,3,18,0,0,1,608011156
1,0,1,2,410,-1,1,1,0,0,0,147,55,0,0,1,608011156
1,0,1,2,410,-1,1,1,0,0,2,1,18,0,0,1,608011156
1,0,1,2,410,-1,1,1,0,1,0,3,25,0,0,1,608011156
2,0,1,2,410,-1,1,1,0,1,0,5,55,0,0,1,608011156
1,0,1,2,410,-1,2,0,0,0,0,3,18,1,0,1,608011156
5,0,1,2,410,-1,2,0,0,0,0,3,25,1,0,1,608011156
2,0,1,2,410,-1,2,0,0,0,0,3,25,1,1,1,608011156
1,0,1,2,410,-1,2,0,0,0,0,5,25,1,0,1,608011156
2,0,1,2,410,-1,2,0,0,0,0,5,25,1,1,1,608011156
1,0,1,2,410,-1,2,0,0,0,0,14,18,1,0,1,608011156
1,0,1,2,410,-1,2,0,0,0,0,15,25,1,0,1,608011156
1,0,1,2,410,-1,2,0,0,0,0,346,25,1,0,1,608011156
2,0,1,2,410,-1,2,0,0,0,1,3,25,1,0,1,608011156
1,0,1,2,410,-1,2,0,0,0,1,3,25,1,1,1,608011156
1,0,1,2,410,-1,2,0,0,0,1,5,25,1,0,1,608011156
1,0,1,2,410,-1,2,0,0,0,1,15,25,1,0,1,608011156
2,0,1,2,410,-1,2,0,0,0,2,3,25,1,1,1,608011156
1,0,1,2,410,-1,2,0,0,1,0,3,24,1,0,1,608011156
1,0,1,2,410,-1,2,0,0,1,0,3,25,1,0,1,608011156
4,0,1,2,410,-1,2,0,0,1,0,5,25,1,0,1,608011156
1,0,1,2,410,-1,2,0,0,1,1,5,25,1,1,1,608011156
1,0,1,2,410,-1,2,0,0,1,1,167,25,1,1,1,608011156
1,0,1,2,410,-1,2,0,0,1,2,5,25,1,0,1,608011156
1,0,1,2,410,-1,2,0,0,1,2,56,25,1,0,1,608011156
1,0,1,2,410,-1,2,0,9,1,0,3,25,1,0,1,608011156
1,0,1,2,410,-1,2,0,9,1,3,124,25,1,0,1,608011156
1,0,1,2,410,-1,3,0,0,0,0,235,-1,0,0,1,608011156
1,0,1,2,410,60,1,0,0,1,2,5,25,0,0,1,608011156
1,0,1,2,410,60,1,1,1,1,2,16,25,0,0,1,608011156
1,0,1,2,410,60,2,0,0,0,2,5,25,1,0,1,608011156
1,0,1,2,410,90,1,0,0,0,0,3,25,0,0,1,608011156
1,0,1,2,410,180,1,0,0,0,0,57,25,0,0,1,608011156
1,0,1,2,410,180,1,0,0,0,2,5,25,0,0,1,608011156
1,0,1,2,410,180,1,0,0,0,2,56,25,0,0,1,608011156
1,0,1,2,410,180,1,0,0,1,0,3,25,0,0,1,608011156
1,0,1,2,410,180,1,0,0,1,0,146,24,0,0,1,608011156
1,0,1,2,410,180,2,0,0,1,2,3,25,1,0,1,608011156
1,0,1,2,410,365,1,0,9,1,0,245,25,0,0,1,608011156
1,0,1,2,410,365,2,0,0,0,0,136,25,1,1,1,608011156
1,0,1,2,410,365,3,0,0,0,2,36,-1,0,0,1,608011156
1,0,1,2,411,-1,1,0,0,0,0,5,55,0,0,1,608011156
1,0,1,2,411,-1,1,0,0,1,1,3,55,0,0,1,608011156
1,0,1,2,411,-1,1,1,0,0,0,6,55,0,0,1,608011156
1,0,1,2,411,-1,2,0,0,0,0,5,25,1,0,1,608011156
1,0,1,2,411,-1,2,0,0,0,0,56,25,1,0,1,608011156
1,0,1,2,411,-1,2,0,0,1,1,15,25,1,0,1,608011156
1,0,1,2,420,-1,1,0,0,0,2,24,25,0,0,1,608011156
1,0,1,2,420,-1,1,0,0,1,0,5,25,0,0,1,608011156
1,0,1,2,420,-1,1,0,0,1,0,5,55,0,0,1,608011156
1,0,1,2,420,-1,1,0,0,1,0,136,55,0,0,1,608011156
1,0,1,2,420,-1,1,0,0,1,1,1,25,0,0,1,608011156
2,0,1,2,420,-1,1,0,0,1,2,5,25,0,0,1,608011156
1,0,1,2,420,-1,1,0,0,1,2,5,55,0,0,1,608011156
1,0,1,2,420,-1,1,0,1,1,0,5,55,0,0,1,608011156
1,0,1,2,420,-1,1,1,0,1,0,3,55,0,0,1,608011156
1,0,1,2,420,-1,1,1,1,1,0,5,55,0,0,1,608011156
1,0,1,2,420,-1,2,0,0,0,0,3,25,1,1,1,608011156
1,0,1,2,420,-1,2,0,0,0,1,56,24,1,0,1,608011156
1,0,1,2,420,-1,2,0,0,0,2,5,25,1,0,1,608011156
1,0,1,2,420,-1,2,0,0,1,0,237,24,1,0,1,608011156
1,0,1,2,420,-1,2,0,0,1,1,5,25,1,0,1,608011156
1,0,1,2,420,-1,2,0,0,1,2,5,25,1,0,1,608011156
1,0,1,2,420,-1,2,0,9,1,0,3,25,1,0,1,608011156
1,0,1,2,421,-1,2,0,1,1,2,3,25,1,1,1,608011156
1,0,1,2,422,-1,1,0,0,0,0,3,18,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,0,3,24,0,0,1,608011156
6,0,1,2,422,-1,1,0,0,0,0,3,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,0,3,55,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,0,5,18,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,0,5,24,0,0,1,608011156
4,0,1,2,422,-1,1,0,0,0,0,5,25,0,0,1,608011156
3,0,1,2,422,-1,1,0,0,0,0,5,55,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,0,23,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,0,34,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,0,36,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,0,56,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,0,99,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,0,126,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,1,5,24,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,2,3,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,2,5,24,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,2,37,24,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,0,3,3,18,0,0,1,608011156
3,0,1,2,422,-1,1,0,0,1,0,3,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,1,0,5,18,0,0,1,608011156
4,0,1,2,422,-1,1,0,0,1,0,5,25,0,0,1,608011156
4,0,1,2,422,-1,1,0,0,1,0,5,55,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,1,0,6,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,1,0,13,55,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,1,0,36,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,1,0,56,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,1,0,98,55,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,1,1,5,18,0,0,1,608011156
2,0,1,2,422,-1,1,0,0,1,1,5,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,0,1,2,1,18,0,0,1,608011156
4,0,1,2,422,-1,1,0,0,1,2,5,25,0,0,1,608011156
3,0,1,2,422,-1,1,0,1,1,0,5,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,1,1,0,13,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,1,1,0,98,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,1,1,2,1,18,0,0,1,608011156
2,0,1,2,422,-1,1,0,1,1,2,5,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,1,1,2,26,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,4,0,0,1,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,4,0,0,3,18,0,0,1,608011156
2,0,1,2,422,-1,1,0,4,0,0,5,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,4,0,0,98,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,4,0,1,26,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,6,1,1,3,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,9,0,0,5,55,0,0,1,608011156
1,0,1,2,422,-1,1,0,9,0,0,16,24,0,0,1,608011156
1,0,1,2,422,-1,1,0,9,1,0,5,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,9,1,0,247,25,0,0,1,608011156
1,0,1,2,422,-1,1,0,9,1,2,26,55,0,0,1,608011156
1,0,1,2,422,-1,1,1,0,0,0,5,25,0,0,1,608011156
1,0,1,2,422,-1,1,1,0,1,2,5,55,0,0,1,608011156
1,0,1,2,422,-1,2,0,0,0,0,3,25,1,1,1,608011156
1,0,1,2,422,-1,2,0,0,0,0,5,25,1,0,1,608011156
1,0,1,2,422,-1,2,0,0,0,0,5,25,1,1,1,608011156
1,0,1,2,422,-1,2,0,0,0,0,145,25,1,0,1,608011156
1,0,1,2,422,-1,2,0,0,0,1,36,25,1,0,1,608011156
1,0,1,2,422,-1,2,0,0,0,2,3,24,1,0,1,608011156
1,0,1,2,422,-1,2,0,0,0,2,5,25,1,0,1,608011156
1,0,1,2,422,-1,2,0,0,0,2,15,25,1,0,1,608011156
1,0,1,2,422,-1,2,0,0,0,3,5,25,1,0,1,608011156
1,0,1,2,422,-1,2,0,0,1,0,5,25,1,0,1,608011156
1,0,1,2,422,-1,2,0,0,1,0,14,25,1,0,1,608011156
1,0,1,2,422,-1,2,0,0,1,1,2,25,1,1,1,608011156
1,0,1,2,422,-1,2,0,4,0,1,2,25,1,0,1,608011156
1,0,1,2,422,-1,2,1,0,1,0,5,25,1,0,1,608011156
1,0,1,2,422,-1,99,0,0,0,0,1,-1,0,0,1,608011156
1,0,1,2,422,30,1,0,0,0,2,3,25,0,0,1,608011156
1,0,1,2,422,30,1,0,0,1,2,3,25,0,0,1,608011156
1,0,1,2,422,30,1,0,4,0,0,5,25,0,0,1,608011156
1,0,1,2,422,30,1,0,4,0,1,5,25,0,0,1,608011156
1,0,1,2,422,60,1,0,1,1,0,5,25,0,0,1,608011156
1,0,1,2,422,90,1,0,0,1,2,5,25,0,0,1,608011156
1,0,1,2,422,180,1,0,0,0,0,5,25,0,0,1,608011156
4,0,1,2,422,180,1,0,0,1,0,5,25,0,0,1,608011156
1,0,1,2,422,180,1,0,0,1,1,5,55,0,0,1,608011156
1,0,1,2,422,180,1,0,0,1,2,5,25,0,0,1,608011156
1,0,1,2,422,365,1,0,0,0,0,5,25,0,0,1,608011156
1,0,1,2,422,365,1,0,1,1,0,5,18,0,0,1,608011156
1,0,1,2,422,365,2,0,0,0,1,146,25,1,1,1,608011156
1,0,1,2,423,-1,1,0,0,0,0,1,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,0,0,3,18,0,0,1,608011156
3,0,1,2,423,-1,1,0,0,0,0,3,24,0,0,1,608011156
8,0,1,2,423,-1,1,0,0,0,0,3,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,0,0,3,55,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,0,0,4,25,0,0,1,608011156
15,0,1,2,423,-1,1,0,0,0,0,5,25,0,0,1,608011156
3,0,1,2,423,-1,1,0,0,0,0,5,55,0,0,1,608011156
2,0,1,2,423,-1,1,0,0,0,0,13,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,0,0,35,24,0,0,1,608011156
2,0,1,2,423,-1,1,0,0,0,0,56,24,0,0,1,608011156
2,0,1,2,423,-1,1,0,0,0,0,56,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,0,0,124,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,0,0,267,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,0,0,467,24,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,0,1,3,24,0,0,1,608011156
4,0,1,2,423,-1,1,0,0,0,1,5,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,0,1,56,18,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,0,2,3,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,0,2,5,18,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,0,2,5,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,0,2,247,25,0,0,1,608011156
3,0,1,2,423,-1,1,0,0,1,0,3,25,0,0,1,608011156
2,0,1,2,423,-1,1,0,0,1,0,3,55,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,0,4,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,0,5,24,0,0,1,608011156
11,0,1,2,423,-1,1,0,0,1,0,5,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,0,5,25,1,0,1,608011156
7,0,1,2,423,-1,1,0,0,1,0,5,55,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,0,25,25,0,0,1,608011156
2,0,1,2,423,-1,1,0,0,1,0,35,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,0,127,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,0,135,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,0,137,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,1,13,18,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,2,3,25,0,0,1,608011156
4,0,1,2,423,-1,1,0,0,1,2,5,25,0,0,1,608011156
2,0,1,2,423,-1,1,0,0,1,2,5,55,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,2,45,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,2,56,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,2,257,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,2,345,55,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,2,457,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,0,1,3,3,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,1,1,0,1,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,1,1,0,3,55,0,0,1,608011156
1,0,1,2,423,-1,1,0,1,1,0,15,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,1,1,0,16,55,0,0,1,608011156
1,0,1,2,423,-1,1,0,1,1,0,37,24,0,0,1,608011156
1,0,1,2,423,-1,1,0,1,1,0,47,55,0,0,1,608011156
1,0,1,2,423,-1,1,0,1,1,0,123,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,1,1,1,5,24,0,0,1,608011156
1,0,1,2,423,-1,1,0,1,1,2,5,24,0,0,1,608011156
2,0,1,2,423,-1,1,0,1,1,2,5,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,1,1,2,126,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,4,0,0,3,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,4,0,0,4,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,4,0,0,5,18,0,0,1,608011156
4,0,1,2,423,-1,1,0,4,0,0,5,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,4,0,0,56,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,4,0,2,5,18,0,0,1,608011156
2,0,1,2,423,-1,1,0,4,0,2,5,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,4,0,2,5,55,0,0,1,608011156
1,0,1,2,423,-1,1,0,6,1,0,237,55,0,0,1,608011156
1,0,1,2,423,-1,1,0,6,1,3,5,25,0,0,1,608011156
2,0,1,2,423,-1,1,0,9,0,0,5,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,9,1,0,3,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,9,1,0,56,25,0,0,1,608011156
1,0,1,2,423,-1,1,0,9,1,1,2,55,0,0,1,608011156
1,0,1,2,423,-1,1,0,9,1,2,16,25,0,0,1,608011156
2,0,1,2,423,-1,1,1,0,0,0,3,25,0,0,1,608011156
1,0,1,2,423,-1,1,1,0,0,0,3,55,0,0,1,608011156
1,0,1,2,423,-1,1,1,0,0,0,5,55,0,0,1,608011156
1,0,1,2,423,-1,1,1,0,0,0,98,25,0,0,1,608011156
1,0,1,2,423,-1,1,1,0,0,0,356,55,0,0,1,608011156
1,0,1,2,423,-1,1,1,0,1,0,5,25,0,0,1,608011156
1,0,1,2,423,-1,1,1,0,1,0,6,55,0,0,1,608011156
1,0,1,2,423,-1,1,1,0,1,2,5,25,0,0,1,608011156
1,0,1,2,423,-1,1,1,1,1,0,45,55,0,0,1,608011156
1,0,1,2,423,-1,1,1,1,1,2,5,25,0,0,1,608011156
1,0,1,2,423,-1,1,1,4,0,1,3,55,0,0,1,608011156
1,0,1,2,423,-1,2,0,0,0,0,3,24,1,0,1,608011156
1,0,1,2,423,-1,2,0,0,0,0,5,25,1,0,1,608011156
1,0,1,2,423,-1,2,0,0,0,1,1,25,1,0,1,608011156
1,0,1,2,423,-1,3,0,0,0,0,5,-1,0,0,1,608011156
1,0,1,2,423,-1,3,0,0,1,2,5,-1,0,0,1,608011156
1,0,1,2,423,30,1,0,0,0,0,3,25,0,0,1,608011156
1,0,1,2,423,30,1,1,0,1,0,5,25,0,0,1,608011156
1,0,1,2,423,60,1,0,1,1,0,5,25,0,0,1,608011156
1,0,1,2,423,60,1,0,4,0,2,3,25,0,0,1,608011156
1,0,1,2,423,90,1,0,1,1,0,5,25,0,0,1,608011156
1,0,1,2,423,180,1,0,0,0,0,3,25,0,0,1,608011156
1,0,1,2,423,180,1,0,0,0,0,5,18,0,0,1,608011156
1,0,1,2,423,180,1,0,0,0,0,25,25,0,0,1,608011156
1,0,1,2,423,180,1,0,0,0,0,137,55,0,0,1,608011156
1,0,1,2,423,180,1,0,0,0,2,35,25,0,0,1,608011156
1,0,1,2,423,180,1,0,0,1,0,3,55,0,0,1,608011156
1,0,1,2,423,180,1,0,0,1,0,5,25,0,0,1,608011156
1,0,1,2,423,180,1,0,0,1,0,5,55,0,0,1,608011156
1,0,1,2,423,180,1,0,0,1,0,357,25,0,0,1,608011156
1,0,1,2,423,180,1,0,0,1,2,5,25,1,0,1,608011156
1,0,1,2,423,180,1,0,0,1,2,346,25,0,0,1,608011156
1,0,1,2,423,180,1,0,1,1,0,237,55,0,0,1,608011156
1,0,1,2,423,365,1,0,0,0,0,3,25,0,0,1,608011156
1,0,1,2,431,-1,1,0,0,0,1,3,18,0,0,1,608011156
1,0,1,2,431,-1,1,0,0,0,1,5,25,0,0,1,608011156
1,0,1,2,431,-1,1,0,0,1,0,3,55,0,0,1,608011156
1,0,1,2,431,-1,1,0,0,1,0,5,25,0,0,1,608011156
1,0,1,2,431,-1,1,0,0,1,0,5,55,0,0,1,608011156
1,0,1,2,431,-1,1,0,0,1,1,5,55,0,0,1,608011156
1,0,1,2,431,-1,1,0,0,1,2,5,25,0,0,1,608011156
1,0,1,2,431,-1,1,0,1,1,0,5,25,0,0,1,608011156
1,0,1,2,431,-1,2,0,0,0,0,5,25,1,0,1,608011156
1,0,1,2,431,-1,2,0,0,0,1,5,25,1,0,1,608011156
1,0,1,2,433,-1,2,0,0,0,0,247,25,1,1,1,608011156
1,0,1,2,434,-1,1,0,0,0,0,3,25,1,0,1,608011156
1,0,1,2,434,-1,1,0,0,1,0,3,25,0,0,1,608011156
1,0,1,2,434,-1,1,0,0,1,0,346,55,0,0,1,608011156
1,0,1,2,434,-1,1,0,1,1,1,5,25,0,0,1,608011156
1,0,1,2,434,-1,1,0,4,0,0,5,55,0,0,1,608011156
1,0,1,2,434,-1,1,0,9,1,0,5,55,0,0,1,608011156
1,0,1,2,434,-1,2,0,0,0,0,3,25,1,0,1,608011156
1,0,1,2,434,-1,2,0,0,0,0,34,25,1,0,1,608011156
1,0,1,2,434,-1,2,0,0,1,0,5,25,1,0,1,608011156
1,0,1,2,434,-1,2,0,4,0,1,5,25,1,0,1,608011156
1,0,1,2,434,-1,2,0,9,1,0,5,25,1,1,1,608011156
1,0,1,2,434,180,1,0,0,0,2,124,25,0,0,1,608011156
1,0,1,2,440,-1,1,0,0,1,0,5,24,0,0,1,608011156
1,0,1,2,440,-1,1,0,1,1,0,36,25,0,0,1,608011156
1,0,1,2,440,-1,1,1,0,1,0,245,55,0,0,1,608011156
1,0,1,3,98,-1,3,0,0,1,0,3,-1,0,0,2,608011156
1,0,1,3,98,-1,3,0,9,1,0,347,-1,0,0,2,608011156
1,0,1,3,99,-1,1,0,0,1,2,5,25,0,0,2,608011156
1,0,1,3,99,-1,3,0,0,1,0,5,-1,0,0,2,608011156
1,0,1,3,99,-1,3,0,1,1,0,47,-1,0,0,2,608011156
1,0,1,3,99,-1,3,0,9,1,0,56,-1,0,0,2,608011156
1,0,1,3,101,-1,1,0,0,1,0,5,55,0,0,2,608011156
1,0,1,3,101,-1,1,1,0,0,0,5,55,0,0,2,608011156
1,0,1,3,101,-1,3,0,0,0,0,5,-1,0,0,2,608011156
1,0,1,3,116,30,1,1,0,1,0,5,55,0,0,2,608011156
1,0,1,3,206,-1,1,0,0,1,0,5,25,0,0,2,608011156
1,0,1,3,206,-1,1,0,1,1,2,5,25,0,0,2,608011156
1,0,1,3,206,-1,3,0,0,1,0,5,-1,0,0,2,608011156
1,0,1,3,206,180,1,1,0,0,0,5,55,0,0,2,608011156
1,0,1,3,207,-1,3,0,0,0,0,3,-1,0,0,2,608011156
1,0,1,3,215,-1,1,0,0,1,0,12,18,0,0,2,608011156
1,0,1,3,215,-1,1,0,9,1,0,56,18,0,0,2,608011156
1,0,1,3,215,-1,3,0,0,0,0,2,-1,0,0,2,608011156
1,0,1,3,215,-1,3,0,9,1,0,35,-1,0,0,2,608011156
1,0,1,3,225,-1,3,0,0,0,0,5,-1,0,0,2,608011156
2,0,1,3,302,-1,1,0,0,1,0,5,25,0,0,2,608011156
1,0,1,3,302,-1,1,0,0,1,2,5,25,0,0,2,608011156
1,0,1,3,302,-1,1,0,1,1,1,5,24,0,0,2,608011156
1,0,1,3,302,-1,1,1,0,1,0,5,25,0,0,2,608011156
1,0,1,3,302,60,1,0,0,1,0,34,25,0,0,2,608011156
2,0,1,3,312,-1,1,0,0,1,0,5,25,0,0,2,608011156
1,0,1,3,312,-1,1,0,0,1,0,17,25,0,0,2,608011156
1,0,1,3,312,-1,1,0,0,1,2,5,24,0,0,2,608011156
1,0,1,3,312,-1,1,0,1,1,0,3,55,0,0,2,608011156
1,0,1,3,313,-1,1,0,0,1,2,5,25,0,0,2,608011156
1,0,1,3,410,-1,1,0,0,1,0,3,25,0,0,2,608011156
3,0,1,3,410,-1,1,0,0,1,0,5,25,0,0,2,608011156
1,0,1,3,410,-1,1,0,0,1,2,5,25,0,0,2,608011156
1,0,1,3,410,-1,1,0,0,1,2,567,25,0,0,2,608011156
1,0,1,3,411,-1,1,0,0,1,0,5,25,0,0,2,608011156
1,0,1,3,422,-1,1,0,0,1,0,5,18,0,0,2,608011156
1,0,1,3,422,-1,1,0,0,1,0,5,25,0,0,2,608011156
1,0,1,3,422,-1,1,0,0,1,0,15,18,0,0,2,608011156
1,0,1,3,422,-1,1,0,0,1,0,56,25,0,0,2,608011156
1,0,1,3,422,-1,3,0,0,1,0,5,-1,0,0,2,608011156
1,0,1,3,422,-1,3,0,1,1,0,5,-1,0,0,2,608011156
1,0,1,3,422,365,1,1,1,1,0,5,55,0,0,2,608011156
1,0,1,4,116,-1,1,1,4,0,0,5,25,0,0,1,608011156
1,0,1,4,312,-1,1,1,1,1,0,5,25,0,0,1,608011156
1,0,1,4,428,-1,1,1,0,0,0,3,55,0,0,1,608011156
1,0,1,5,99,-1,1,0,0,1,1,5,55,0,0,4,608011156
1,0,1,5,99,-1,1,0,4,0,0,5,25,1,0,4,608011156
1,0,1,5,99,-1,1,1,0,0,0,456,55,0,0,-1,608011156
1,0,1,5,99,-1,2,0,0,0,2,5,25,1,0,4,608011156
1,0,1,5,99,-1,2,0,0,1,1,3,25,1,1,-1,608011156
1,0,1,5,101,-1,2,0,1,1,3,16,25,1,0,4,608011156
1,0,1,5,116,-1,1,0,1,1,0,5,55,0,0,4,608011156
1,0,1,5,207,-1,1,0,1,1,0,456,25,0,0,4,608011156
1,0,1,5,225,-1,1,1,1,1,0,5,55,0,0,4,608011156
1,0,1,5,312,-1,1,0,0,0,0,5,25,0,0,4,608011156
1,0,1,5,312,-1,1,0,1,1,1,35,55,0,0,4,608011156
2,0,1,5,410,-1,1,0,0,0,0,3,18,0,0,4,608011156
1,0,1,5,410,-1,1,0,0,0,0,3,25,0,0,4,608011156
1,0,1,5,410,-1,1,0,0,0,0,3,55,0,0,4,608011156
1,0,1,5,410,-1,1,0,0,0,0,147,25,0,0,4,608011156
1,0,1,5,410,-1,1,0,0,0,2,5,25,0,0,4,608011156
1,0,1,5,410,-1,1,0,0,0,2,137,25,0,0,4,608011156
1,0,1,5,410,-1,1,0,0,1,0,3,25,0,0,4,608011156
1,0,1,5,410,-1,1,0,0,1,0,3,55,0,0,4,608011156
2,0,1,5,410,-1,1,0,0,1,0,5,18,0,0,4,608011156
1,0,1,5,410,-1,1,0,0,1,0,5,25,0,0,-1,608011156
4,0,1,5,410,-1,1,0,0,1,0,5,25,0,0,4,608011156
2,0,1,5,410,-1,1,0,0,1,0,5,55,0,0,4,608011156
1,0,1,5,410,-1,1,0,0,1,0,5,55,0,0,5,608011156
1,0,1,5,410,-1,1,0,0,1,0,16,25,0,0,5,608011156
1,0,1,5,410,-1,1,0,0,1,0,36,18,0,0,4,608011156
1,0,1,5,410,-1,1,0,0,1,1,5,24,0,0,-1,608011156
1,0,1,5,410,-1,1,0,0,1,1,5,25,0,0,-1,608011156
2,0,1,5,410,-1,1,0,0,1,1,5,25,0,0,4,608011156
1,0,1,5,410,-1,1,0,0,1,1,234,55,0,0,-1,608011156
1,0,1,5,410,-1,1,0,0,1,1,267,25,0,0,4,608011156
1,0,1,5,410,-1,1,0,0,1,2,5,18,0,0,4,608011156
3,0,1,5,410,-1,1,0,0,1,2,5,25,0,0,4,608011156
1,0,1,5,410,-1,1,0,0,1,2,5,25,1,0,4,608011156
1,0,1,5,410,-1,1,0,0,1,2,5,55,0,0,4,608011156
1,0,1,5,410,-1,1,0,0,1,2,15,25,0,0,4,608011156
1,0,1,5,410,-1,1,0,1,1,0,3,25,0,0,4,608011156
