ExitID,EnrollmentID,PersonalID,ExitDate,Destination,DestinationSubsidyType,OtherDestination,HousingAssessment,SubsidyInformation,ProjectCompletionStatus,EarlyExitReason,ExchangeForSex,ExchangeForSexPastThreeMonths,CountOfExchangeForSex,AskedOrForcedToExchangeForSex,AskedOrForcedToExchangeForSexPastThreeMonths,WorkplaceViolenceThreats,WorkplacePromiseDifference,CoercedToContinueWork,LaborExploitPastThreeMonths,CounselingReceived,IndividualCounseling,FamilyCounseling,GroupCounseling,SessionCountAtExit,PostExitCounselingPlan,SessionsInPlan,DestinationSafeClient,DestinationSafeWorker,PosAdultConnections,PosPeerConnections,PosCommunityConnections,AftercareDate,AftercareProvided,EmailSocialMedia,Telephone,InPersonIndividual,InPersonGroup,CMExitReason,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"RRH12420224","RRH12420224","C33222",2025-10-04,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-22 00:00:00,2025-10-11 06:36:02,"RRH124U",,"LSAv8TestJul271308"
"RRH12420256","RRH12420256","C13398",2025-10-07,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-25 00:00:00,2025-09-25 08:37:50,"RRH124U",,"LSAv8TestJul271308"
"RRH12420394","RRH12420394","C18102",2025-10-14,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-02 00:00:00,2025-10-02 15:24:03,"RRH124U",,"LSAv8TestJul271308"
"RRH12420436","RRH12420436","C33801",2025-10-01,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-19 00:00:00,2025-12-05 12:51:37,"RRH124U",,"LSAv8TestJul271308"
"RRH12420437","RRH12420437","C33804",2025-10-01,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-19 00:00:00,2025-12-05 12:51:37,"RRH124U",,"LSAv8TestJul271308"
"RRH12420438","RRH12420438","C33807",2025-10-01,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-19 00:00:00,2025-12-05 12:51:37,"RRH124U",,"LSAv8TestJul271308"
"RRH12420554","RRH12420554","C17211",2025-10-19,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-11 00:00:00,2025-10-11 10:22:00,"RRH124U",,"LSAv8TestJul271308"
"RRH12420911","RRH12420911","C34002",2025-11-19,435,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-07 00:00:00,2025-11-07 14:51:59,"RRH124U",,"LSAv8TestJul271308"
"RRH12421321","RRH12421321","C18543",2026-05-31,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-19 00:00:00,2026-05-19 13:53:57,"RRH124U",,"LSAv8TestJul271308"
"RRH12421798","RRH12421798","C35319",2026-02-08,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-27 00:00:00,2026-02-07 12:13:51,"RRH124U",,"LSAv8TestJul271308"
"RRH12422750","RRH12422750","C36732",2026-01-09,435,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-27 00:00:00,2025-12-27 15:53:50,"RRH124U",,"LSAv8TestJul271308"
"RRH12422889","RRH12422889","C10971",2026-02-15,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-03 00:00:00,2026-02-03 09:03:49,"RRH124U",,"LSAv8TestJul271308"
"RRH12423079","RRH12423079","C36129",2025-12-26,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-14 00:00:00,2025-12-18 06:41:14,"RRH124U",,"LSAv8TestJul271308"
"RRH12423083","RRH12423083","C31665",2026-02-21,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-09 00:00:00,2026-02-20 12:11:31,"RRH124U",,"LSAv8TestJul271308"
"RRH12424435","RRH12424435","C19275",2026-04-17,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-05 00:00:00,2026-04-19 08:14:45,"RRH124U",,"LSAv8TestJul271308"
"RRH12424497","RRH12424497","C18102",2026-03-22,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-10 00:00:00,2026-04-16 10:50:04,"RRH124U",,"LSAv8TestJul271308"
"RRH12425267","RRH12425267","C12018",2026-02-27,435,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-15 00:00:00,2026-05-30 13:21:48,"RRH124U",,"LSAv8TestJul271308"
"RRH12426254","RRH12426254","C24987",2026-04-11,435,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30 00:00:00,2026-05-30 13:36:07,"RRH124U",,"LSAv8TestJul271308"
"RRH12426578","RRH12426578","C41283",2026-05-31,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-19 00:00:00,2026-05-30 13:08:37,"RRH124U",,"LSAv8TestJul271308"
"RRH12426761","RRH12426761","C41454",2026-07-12,435,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30 00:00:00,2026-07-02 14:08:56,"RRH124U",,"LSAv8TestJul271308"
"RRH12428322","RRH12428322","C28899",2026-07-25,435,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13 00:00:00,2026-07-20 08:07:35,"RRH124U",,"LSAv8TestJul271308"
"RRH12428360","RRH12428360","C18150",2026-07-26,435,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-14 00:00:00,2026-07-24 07:21:52,"RRH124U",,"LSAv8TestJul271308"
"RRH12610319","RRH12610319","C19578",2023-09-12,435,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-31 00:00:00,2023-08-31 14:25:50,"RRH126U",,"LSAv8TestJul271308"
"RRH12610480","RRH12610480","C20319",2023-11-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-03 00:00:00,2023-11-03 09:22:57,"RRH126U",,"LSAv8TestJul271308"
"RRH12610481","RRH12610481","C20325",2023-11-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-03 00:00:00,2023-11-03 09:22:57,"RRH126U",,"LSAv8TestJul271308"
"RRH12610482","RRH12610482","C20322",2023-11-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-03 00:00:00,2023-11-03 09:22:57,"RRH126U",,"LSAv8TestJul271308"
"RRH12610483","RRH12610483","C20331",2023-11-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-03 00:00:00,2023-11-03 09:22:57,"RRH126U",,"LSAv8TestJul271308"
"RRH12610484","RRH12610484","C20334",2023-11-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-03 00:00:00,2023-11-03 09:22:57,"RRH126U",,"LSAv8TestJul271308"
"RRH12610485","RRH12610485","C20328",2023-11-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-03 00:00:00,2023-11-03 09:22:57,"RRH126U",,"LSAv8TestJul271308"
"RRH12610582","RRH12610582","C16044",2023-11-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-03 00:00:00,2023-11-03 09:45:34,"RRH126U",,"LSAv8TestJul271308"
"RRH12610652","RRH12610652","C17964",2023-10-15,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-03 00:00:00,2023-10-05 10:21:17,"RRH126U",,"LSAv8TestJul271308"
"RRH12610653","RRH12610653","C13611",2023-12-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-03 00:00:00,2023-12-03 07:39:58,"RRH126U",,"LSAv8TestJul271308"
"RRH12610654","RRH12610654","C13623",2023-12-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-03 00:00:00,2023-12-03 07:39:58,"RRH126U",,"LSAv8TestJul271308"
"RRH12610655","RRH12610655","C13617",2023-12-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-03 00:00:00,2023-12-03 07:39:58,"RRH126U",,"LSAv8TestJul271308"
"RRH12610656","RRH12610656","C13620",2023-12-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-03 00:00:00,2023-12-03 07:39:58,"RRH126U",,"LSAv8TestJul271308"
"RRH12610657","RRH12610657","C14106",2023-12-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-03 00:00:00,2023-12-03 07:39:58,"RRH126U",,"LSAv8TestJul271308"
"RRH12610658","RRH12610658","C13614",2023-12-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-03 00:00:00,2023-12-03 07:39:58,"RRH126U",,"LSAv8TestJul271308"
"RRH12612597","RRH12612597","C13302",2024-01-17,435,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-05 00:00:00,2024-01-05 14:38:33,"RRH126U",,"LSAv8TestJul271308"
"RRH12612742","RRH12612742","C14862",2024-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-04 11:42:35,"RRH126U",,"LSAv8TestJul271308"
"RRH12612744","RRH12612744","C14868",2024-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-04 11:42:35,"RRH126U",,"LSAv8TestJul271308"
"RRH12612746","RRH12612746","C14865",2024-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-04 11:42:35,"RRH126U",,"LSAv8TestJul271308"
"RRH12612748","RRH12612748","C14871",2024-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-04 11:42:35,"RRH126U",,"LSAv8TestJul271308"
"RRH12612750","RRH12612750","C23070",2024-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-04 11:42:35,"RRH126U",,"LSAv8TestJul271308"
"RRH12612752","RRH12612752","C23067",2024-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-04 11:42:35,"RRH126U",,"LSAv8TestJul271308"
"RRH12612754","RRH12612754","C23064",2024-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-04 11:42:35,"RRH126U",,"LSAv8TestJul271308"
"RRH12612756","RRH12612756","C23061",2024-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-04 11:42:35,"RRH126U",,"LSAv8TestJul271308"
"RRH12612798","RRH12612798","C12963",2024-02-09,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-28 00:00:00,2024-01-28 14:57:38,"RRH126U",,"LSAv8TestJul271308"
"RRH12613171","RRH12613171","C21864",2024-06-16,435,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-08 08:55:58,"RRH126U",,"LSAv8TestJul271308"
"RRH12613747","RRH12613747","C16275",2024-04-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-04 00:00:00,2024-04-04 00:00:00,"RRH126U",,"LSAv8TestJul271308"
"RRH12614319","RRH12614319","C12492",2024-05-01,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-19 00:00:00,2024-05-04 08:38:50,"RRH126U",,"LSAv8TestJul271308"
"RRH12614689","RRH12614689","C16197",2024-05-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-04 00:00:00,2024-05-04 09:05:06,"RRH126U",,"LSAv8TestJul271308"
"RRH12614690","RRH12614690","C24393",2024-05-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-04 00:00:00,2024-05-04 09:05:06,"RRH126U",,"LSAv8TestJul271308"
"RRH12614691","RRH12614691","C24390",2024-05-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-04 00:00:00,2024-05-04 09:05:06,"RRH126U",,"LSAv8TestJul271308"
"RRH12614701","RRH12614701","C16431",2024-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-04 11:37:06,"RRH126U",,"LSAv8TestJul271308"
"RRH12614702","RRH12614702","C23493",2024-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-04 11:37:06,"RRH126U",,"LSAv8TestJul271308"
"RRH12614703","RRH12614703","C17154",2024-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-04 11:37:06,"RRH126U",,"LSAv8TestJul271308"
"RRH12614704","RRH12614704","C16440",2024-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-04 11:37:06,"RRH126U",,"LSAv8TestJul271308"
"RRH12614705","RRH12614705","C16437",2024-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-04 11:37:05,"RRH126U",,"LSAv8TestJul271308"
"RRH12614706","RRH12614706","C16434",2024-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 00:00:00,2024-06-04 11:37:05,"RRH126U",,"LSAv8TestJul271308"
"RRH12614721","RRH12614721","C23784",2024-07-17,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-05 00:00:00,2024-07-05 09:59:26,"RRH126U",,"LSAv8TestJul271308"
"RRH12614722","RRH12614722","C24303",2024-05-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-04 00:00:00,2024-05-04 00:00:00,"RRH126U",,"LSAv8TestJul271308"
"RRH12614809","RRH12614809","C24453",2024-03-10,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-26 00:00:00,2024-02-26 14:25:56,"RRH126U",,"LSAv8TestJul271308"
"RRH12614834","RRH12614834","C18195",2024-07-17,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-05 00:00:00,2024-07-05 09:49:38,"RRH126U",,"LSAv8TestJul271308"
"RRH12615078","RRH12615078","C12936",2024-08-16,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-04 00:00:00,2024-08-09 09:12:44,"RRH126U",,"LSAv8TestJul271308"
"RRH12615086","RRH12615086","C25179",2024-08-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-04 00:00:00,2024-08-04 14:52:11,"RRH126U",,"LSAv8TestJul271308"
"RRH12615087","RRH12615087","C25185",2024-08-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-04 00:00:00,2024-08-04 14:52:11,"RRH126U",,"LSAv8TestJul271308"
"RRH12615088","RRH12615088","C25182",2024-08-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-04 00:00:00,2024-08-04 14:52:11,"RRH126U",,"LSAv8TestJul271308"
"RRH12615323","RRH12615323","C13596",2024-07-11,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-29 00:00:00,2024-07-01 08:15:58,"RRH126U",,"LSAv8TestJul271308"
"RRH12615537","RRH12615537","C17421",2024-12-05,17,,"Other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-23 00:00:00,2024-11-23 15:23:03,"RRH126U",,"LSAv8TestJul271308"
"RRH12615554","RRH12615554","C16182",2024-10-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-04 00:00:00,2024-10-22 08:24:50,"RRH126U",,"LSAv8TestJul271308"
"RRH12615603","RRH12615603","C23418",2024-11-01,435,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-20 00:00:00,2024-10-21 12:23:53,"RRH126U",,"LSAv8TestJul271308"
"RRH12615604","RRH12615604","C23424",2024-11-01,435,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-20 00:00:00,2024-10-21 12:23:53,"RRH126U",,"LSAv8TestJul271308"
"RRH12615605","RRH12615605","C23421",2024-11-01,435,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-20 00:00:00,2024-10-21 12:23:53,"RRH126U",,"LSAv8TestJul271308"
"RRH12615633","RRH12615633","C13401",2025-06-12,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-31 00:00:00,2025-06-02 15:04:45,"RRH126U",,"LSAv8TestJul271308"
"RRH12615841","RRH12615841","C25578",2025-02-05,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-24 00:00:00,2025-01-25 11:51:32,"RRH126U",,"LSAv8TestJul271308"
"RRH12615849","RRH12615849","C17898",2024-10-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-04 00:00:00,2024-10-22 08:21:26,"RRH126U",,"LSAv8TestJul271308"
"RRH12620017","RRH12620017","C21441",2025-10-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-03 00:00:00,2025-10-05 08:10:11,"RRH126U",,"LSAv8TestJul271308"
"RRH12620113","RRH12620113","C32904",2025-08-19,435,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-07 00:00:00,2025-08-07 09:55:57,"RRH126U",,"LSAv8TestJul271308"
"RRH12620496","RRH12620496","C33339",2026-03-14,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-02 00:00:00,2026-03-02 10:40:34,"RRH126U",,"LSAv8TestJul271308"
"RRH12620497","RRH12620497","C33342",2026-03-14,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-02 00:00:00,2026-03-02 10:40:34,"RRH126U",,"LSAv8TestJul271308"
"RRH12620498","RRH12620498","C31332",2026-04-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-04 00:00:00,2026-04-07 14:41:20,"RRH126U",,"LSAv8TestJul271308"
"RRH12620500","RRH12620500","C13599",2026-01-20,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-08 00:00:00,2026-01-31 11:45:05,"RRH126U",,"LSAv8TestJul271308"
"RRH12620703","RRH12620703","C12984",2025-11-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-03 00:00:00,2025-11-07 16:15:22,"RRH126U",,"LSAv8TestJul271308"
"RRH12620769","RRH12620769","C25419",2026-05-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04 00:00:00,2026-05-04 15:16:36,"RRH126U",,"LSAv8TestJul271308"
"RRH12620989","RRH12620989","C24699",2025-11-17,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-05 00:00:00,2026-04-10 08:43:50,"RRH126U",,"LSAv8TestJul271308"
"RRH12621059","RRH12621059","C12795",2026-03-16,435,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-04 00:00:00,2026-03-13 11:56:02,"RRH126U",,"LSAv8TestJul271308"
"RRH12621624","RRH12621624","C31782",2025-12-25,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-13 00:00:00,2025-12-14 08:56:10,"RRH126U",,"LSAv8TestJul271308"
"RRH12621759","RRH12621759","C15246",2026-01-14,435,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01 00:00:00,2026-01-04 11:17:40,"RRH126U",,"LSAv8TestJul271308"
"RRH12621827","RRH12621827","C35481",2026-02-10,435,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-29 00:00:00,2026-01-30 11:02:52,"RRH126U",,"LSAv8TestJul271308"
"RRH12621828","RRH12621828","C27240",2026-02-10,435,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-29 00:00:00,2026-01-30 11:02:52,"RRH126U",,"LSAv8TestJul271308"
"RRH12621829","RRH12621829","C35484",2026-02-10,435,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-29 00:00:00,2026-01-30 11:02:52,"RRH126U",,"LSAv8TestJul271308"
"RRH12622259","RRH12622259","C19722",2026-01-14,435,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01 00:00:00,2026-01-05 09:38:15,"RRH126U",,"LSAv8TestJul271308"
"RRH12622368","RRH12622368","C35166",2025-10-22,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-10 00:00:00,2025-10-17 10:02:04,"RRH126U",,"LSAv8TestJul271308"
"RRH12622736","RRH12622736","C12066",2025-12-19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-07 00:00:00,2025-12-15 14:48:14,"RRH126U",,"LSAv8TestJul271308"
"RRH12623125","RRH12623125","C36087",2026-06-16,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-04 00:00:00,2026-06-05 13:50:50,"RRH126U",,"LSAv8TestJul271308"
"RRH12623519","RRH12623519","C18288",2026-07-01,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-19 00:00:00,2026-06-22 11:11:05,"RRH126U",,"LSAv8TestJul271308"
"RRH12623786","RRH12623786","C31275",2026-05-16,17,,"Other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-04 00:00:00,2026-05-04 15:33:00,"RRH126U",,"LSAv8TestJul271308"
"RRH12623960","RRH12623960","C36651",2026-04-25,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-13 00:00:00,2026-04-13 08:33:06,"RRH126U",,"LSAv8TestJul271308"
"RRH12624269","RRH12624269","C37509",2026-04-10,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-29 00:00:00,2026-03-30 08:29:50,"RRH126U",,"LSAv8TestJul271308"
"RRH12626135","RRH12626135","C27486",2026-07-17,435,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-05 00:00:00,2026-07-05 14:05:55,"RRH126U",,"LSAv8TestJul271308"
"RRH12626167","RRH12626167","C14796",2026-06-04,435,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-23 00:00:00,2026-05-23 11:46:41,"RRH126U",,"LSAv8TestJul271308"
"RRH13110218","RRH13110218","C18480",2024-03-03,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19 00:00:00,2024-02-19 14:36:57,"RRH131U",,"LSAv8TestJul271308"
"RRH13110221","RRH13110221","C19170",2024-03-03,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19 00:00:00,2024-02-19 14:49:35,"RRH131U",,"LSAv8TestJul271308"
"RRH13110253","RRH13110253","C19305",2023-12-12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-30 00:00:00,2023-12-01 16:20:50,"RRH131U",,"LSAv8TestJul271308"
"RRH13110259","RRH13110259","C19287",2023-10-04,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-22 00:00:00,2023-12-06 14:06:50,"RRH131U",,"LSAv8TestJul271308"
"RRH13110260","RRH13110260","C19290",2023-10-04,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-22 00:00:00,2023-12-06 14:06:50,"RRH131U",,"LSAv8TestJul271308"
"RRH13110360","RRH13110360","C19800",2023-10-10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-28 00:00:00,2023-12-06 14:04:33,"RRH131U",,"LSAv8TestJul271308"
"RRH13110363","RRH13110363","C19797",2023-12-12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-30 00:00:00,2023-12-01 16:20:08,"RRH131U",,"LSAv8TestJul271308"
"RRH13110367","RRH13110367","C19782",2023-12-12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-30 00:00:00,2023-12-04 11:13:32,"RRH131U",,"LSAv8TestJul271308"
"RRH13110374","RRH13110374","C17553",2023-10-04,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-22 00:00:00,2023-12-06 13:32:13,"RRH131U",,"LSAv8TestJul271308"
"RRH13110375","RRH13110375","C12504",2023-10-04,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-22 00:00:00,2023-11-22 18:14:22,"RRH131U",,"LSAv8TestJul271308"
"RRH13110445","RRH13110445","C19665",2023-12-12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-30 00:00:00,2023-12-04 11:14:43,"RRH131U",,"LSAv8TestJul271308"
"RRH13110493","RRH13110493","C20205",2023-12-15,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-03 00:00:00,2024-01-06 11:56:03,"RRH131U",,"LSAv8TestJul271308"
"RRH13113190","RRH13113190","C23541",2024-01-02,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-21 00:00:00,2024-12-28 14:33:38,"RRH131U",,"LSAv8TestJul271308"
"RRH13113192","RRH13113192","C23547",2024-01-02,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-21 00:00:00,2024-12-28 14:33:38,"RRH131U",,"LSAv8TestJul271308"
"RRH13113193","RRH13113193","C23544",2024-01-02,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-21 00:00:00,2024-12-28 14:33:38,"RRH131U",,"LSAv8TestJul271308"
"RRH13113996","RRH13113996","C22077",2024-03-17,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-05 00:00:00,2024-11-25 10:24:29,"RRH131U",,"LSAv8TestJul271308"
"RRH13115359","RRH13115359","C25611",2024-07-25,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-13 00:00:00,2024-12-16 12:03:30,"RRH131U",,"LSAv8TestJul271308"
"RRH13115360","RRH13115360","C25614",2024-07-25,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-13 00:00:00,2024-12-16 12:03:30,"RRH131U",,"LSAv8TestJul271308"
"RRH13115361","RRH13115361","C25620",2024-07-25,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-13 00:00:00,2024-12-16 12:03:30,"RRH131U",,"LSAv8TestJul271308"
"RRH13115362","RRH13115362","C25617",2024-07-25,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-13 00:00:00,2024-12-16 12:03:30,"RRH131U",,"LSAv8TestJul271308"
"RRH13115462","RRH13115462","C25791",2025-01-05,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-24 00:00:00,2025-01-31 08:12:20,"RRH131U",,"LSAv8TestJul271308"
"RRH13115464","RRH13115464","C25788",2025-01-05,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-24 00:00:00,2025-01-31 08:12:20,"RRH131U",,"LSAv8TestJul271308"
