ServicesID,EnrollmentID,PersonalID,DateProvided,RecordType,TypeProvided,OtherTypeProvided,MovingOnOtherType,SubTypeProvided,FAAmount,FAStartDate,FAEndDate,ReferralOutcome,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"SV138283","NBN10524127","C17721",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138284","NBN10525487","C39795",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138285","NBN10525493","C39768",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138286","NBN10525444","C39231",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138287","NBN10525447","C39471",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138288","NBN10525441","C38760",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138289","NBN10525393","C22122",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138290","NBN10525252","C28536",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138291","NBN10525534","C28314",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138292","NBN10525585","C13176",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138293","NBN10525611","C12159",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138294","NBN10524974","C20751",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138295","NBN10524593","C17175",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138296","NBN10524708","C14622",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138297","NBN10525456","C16626",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138298","NBN10525472","C17595",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138299","NBN10525591","C14952",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138300","NBN10525276","C19260",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138301","NBN10525509","C32355",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138302","NBN10525598","C29967",2026-02-28,200,200,,,,,,,,2026-02-28 00:00:00,2026-02-28 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138303","NBN10525662","C32700",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138304","NBN10525140","C31293",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138305","NBN10525250","C26586",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138306","NBN10525276","C19260",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138307","NBN10524593","C17175",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138308","NBN10524974","C20751",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138309","NBN10525368","C21570",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138310","NBN10525534","C28314",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138311","NBN10525393","C22122",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138312","NBN10525447","C39471",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138313","NBN10525394","C39645",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138314","NBN10525106","C39345",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138315","NBN10525493","C39768",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138316","NBN10525492","C39765",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138317","NBN10525643","C40131",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138318","NBN10525663","C40113",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138319","NBN10525273","C36477",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138320","NBN10523932","C38205",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138321","NBN10524554","C38370",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138322","NBN10525446","C33363",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138323","NBN10525063","C34269",2026-03-01,200,200,,,,,,,,2026-03-01 00:00:00,2026-03-01 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138324","NBN10525063","C34269",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138325","NBN10525446","C33363",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138326","NBN10523932","C38205",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138327","NBN10525273","C36477",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138328","NBN10525644","C36345",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138329","NBN10525663","C40113",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138330","NBN10525690","C39999",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138331","NBN10525493","C39768",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138332","NBN10525487","C39795",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138333","NBN10525106","C39345",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138334","NBN10525394","C39645",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138335","NBN10524667","C38796",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138336","NBN10525441","C38760",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138337","NBN10525592","C40020",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138338","NBN10525603","C19020",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138339","NBN10525393","C22122",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138340","NBN10525368","C21570",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138341","NBN10525591","C14952",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138342","NBN10525276","C19260",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138343","NBN10525250","C26586",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138344","NBN10525140","C31293",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138345","NBN10525662","C32700",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138346","NBN10525396","C31284",2026-03-02,200,200,,,,,,,,2026-03-02 00:00:00,2026-03-02 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138347","NBN10525688","C27207",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138348","NBN10525276","C19260",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138349","NBN10524708","C14622",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138350","NBN10524974","C20751",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138351","NBN10525368","C21570",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138352","NBN10525393","C22122",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138353","NBN10525395","C22125",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138354","NBN10525534","C28314",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138355","NBN10525252","C28536",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138356","NBN10525394","C39645",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138357","NBN10525666","C39753",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138358","NBN10525106","C39345",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138359","NBN10525487","C39795",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138360","NBN10525473","C39819",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138361","NBN10525493","C39768",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138362","NBN10525663","C40113",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138363","NBN10525643","C40131",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138364","NBN10524554","C38370",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138365","NBN10525264","C16668",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138366","NBN10525446","C33363",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138367","NBN10525177","C35910",2026-03-03,200,200,,,,,,,,2026-03-03 00:00:00,2026-03-03 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138368","NBN10525177","C35910",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138369","NBN10524554","C38370",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138370","NBN10523932","C38205",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138371","NBN10525273","C36477",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138372","NBN10525643","C40131",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138373","NBN10525721","C40146",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138374","NBN10525722","C40215",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138375","NBN10525493","C39768",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138376","NBN10525492","C39765",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138377","NBN10525487","C39795",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138378","NBN10525441","C38760",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138379","NBN10525534","C28314",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138380","NBN10525395","C22125",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138381","NBN10525393","C22122",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138382","NBN10524974","C20751",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138383","NBN10524708","C14622",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138384","NBN10525276","C19260",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138385","NBN10525611","C12159",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138386","NBN10525688","C27207",2026-03-04,200,200,,,,,,,,2026-03-04 00:00:00,2026-03-04 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138387","NBN10525396","C31284",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138388","NBN10525662","C32700",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138389","NBN10525509","C32355",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138390","NBN10525276","C19260",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138391","NBN10524593","C17175",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138392","NBN10525591","C14952",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138393","NBN10525393","C22122",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138394","NBN10525534","C28314",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138395","NBN10525252","C28536",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138396","NBN10525441","C38760",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138397","NBN10525106","C39345",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138398","NBN10525535","C39639",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138399","NBN10525447","C39471",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138400","NBN10525473","C39819",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138401","NBN10525493","C39768",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138402","NBN10525722","C40215",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138403","NBN10525728","C40161",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138404","NBN10525643","C40131",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138405","NBN10525690","C39999",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138406","NBN10525273","C36477",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138407","NBN10524554","C38370",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138408","NBN10525264","C16668",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138409","NBN10525097","C37485",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138410","NBN10525177","C35910",2026-03-05,200,200,,,,,,,,2026-03-05 00:00:00,2026-03-05 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138411","NBN10525177","C35910",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138412","NBN10525097","C37485",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138413","NBN10525273","C36477",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138414","NBN10525755","C36345",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138415","NBN10525592","C40020",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138416","NBN10525493","C39768",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138417","NBN10525473","C39819",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138418","NBN10525487","C39795",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138419","NBN10525106","C39345",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138420","NBN10525734","C19020",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138421","NBN10525534","C28314",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138422","NBN10525393","C22122",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138423","NBN10525395","C22125",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138424","NBN10524708","C14622",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138425","NBN10525276","C19260",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138426","NBN10525508","C12600",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138427","NBN10525688","C27207",2026-03-06,200,200,,,,,,,,2026-03-06 00:00:00,2026-03-06 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138428","NBN10525250","C26586",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138429","NBN10525140","C31293",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138430","NBN10525396","C31284",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138431","NBN10525508","C12600",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138432","NBN10525276","C19260",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138433","NBN10524708","C14622",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138434","NBN10524593","C17175",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138435","NBN10525393","C22122",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138436","NBN10525534","C28314",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138437","NBN10525106","C39345",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138438","NBN10525729","C39231",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138439","NBN10525447","C39471",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138440","NBN10525535","C39639",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138441","NBN10525441","C38760",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138442","NBN10525473","C39819",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138443","NBN10525493","C39768",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138444","NBN10525592","C40020",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138445","NBN10525728","C40161",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138446","NBN10525643","C40131",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138447","NBN10525487","C39795",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138448","NBN10525097","C37485",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV138449","NBN10524554","C38370",2026-03-07,200,200,,,,,,,,2026-03-07 00:00:00,2026-03-07 00:00:00,"NBN105U",,"LSAv8TestAug011223"
