HoHID,HHType,Cohort,StartDate,EndDate,Step
"C29466",1,1,2024-11-29,2024-12-05,"6.12.2.b"
"C29466",1,1,2024-11-30,2025-02-12,"6.12.2.a"
"C29466",1,1,2025-01-18,2025-11-20,"6.12.2.a"
"C29478",1,1,2025-08-24,2025-09-22,"6.12.2.a"
"C29478",1,1,2025-09-18,2025-12-25,"6.12.2.a"
"C29571",1,1,2024-11-27,2025-07-17,"6.12.2.a"
"C29571",1,1,2024-12-27,2025-10-13,"6.12.2.a"
"C30141",1,1,2024-12-22,2025-05-05,"6.12.2.a"
"C30141",1,1,2025-01-27,2026-02-12,"6.12.2.a"
"C30180",1,1,2024-12-25,2024-12-31,"6.12.2.b"
"C30180",1,1,2024-12-26,2025-01-01,"6.12.2.b"
"C30180",1,1,2024-12-27,2025-01-02,"6.12.2.b"
"C30180",1,1,2025-01-02,2025-01-08,"6.12.2.b"
"C30180",1,1,2025-01-03,2025-01-09,"6.12.2.b"
"C30180",1,1,2025-01-05,2025-01-11,"6.12.2.b"
"C30180",1,1,2025-01-07,2025-01-13,"6.12.2.b"
"C30180",1,1,2025-01-10,2025-01-16,"6.12.2.b"
"C30180",1,1,2025-01-11,2025-01-17,"6.12.2.b"
"C30180",1,1,2025-01-12,2025-01-18,"6.12.2.b"
"C30180",1,1,2025-01-17,2025-01-23,"6.12.2.b"
"C30180",1,1,2025-01-20,2025-01-26,"6.12.2.b"
"C30180",1,1,2025-01-21,2025-01-27,"6.12.2.b"
"C30180",1,1,2025-01-22,2025-01-28,"6.12.2.b"
"C30180",1,1,2025-01-23,2025-01-29,"6.12.2.b"
"C30180",1,1,2025-02-01,2025-02-07,"6.12.2.b"
"C30180",1,1,2025-02-13,2025-02-19,"6.12.2.b"
"C30180",1,1,2025-02-15,2025-02-21,"6.12.2.b"
"C30180",1,1,2025-02-18,2025-02-24,"6.12.2.b"
"C30180",1,1,2025-02-18,2025-07-02,"6.12.2.a"
"C30180",1,1,2025-02-22,2025-02-28,"6.12.2.b"
"C30180",1,1,2025-02-23,2025-03-01,"6.12.2.b"
"C30180",1,1,2025-02-24,2025-03-02,"6.12.2.b"
"C30180",1,1,2025-02-26,2025-03-04,"6.12.2.b"
"C30180",1,1,2025-03-01,2025-03-07,"6.12.2.b"
"C30180",1,1,2025-03-05,2025-03-11,"6.12.2.b"
"C30180",1,1,2025-03-09,2025-03-15,"6.12.2.b"
"C30180",1,1,2025-03-10,2025-03-16,"6.12.2.b"
"C30180",1,1,2025-03-13,2025-03-19,"6.12.2.b"
"C30180",1,1,2025-03-17,2025-03-23,"6.12.2.b"
"C30180",1,1,2025-03-18,2025-03-24,"6.12.2.b"
"C30180",1,1,2025-04-03,2025-04-09,"6.12.2.b"
"C30180",1,1,2025-04-04,2025-04-10,"6.12.2.b"
"C30180",1,1,2025-04-05,2025-04-11,"6.12.2.b"
"C30180",1,1,2025-04-06,2025-04-12,"6.12.2.b"
"C30180",1,1,2025-04-07,2025-04-13,"6.12.2.b"
"C30180",1,1,2025-04-08,2025-04-14,"6.12.2.b"
"C30180",1,1,2025-04-09,2025-04-15,"6.12.2.b"
"C30180",1,1,2025-04-10,2025-04-16,"6.12.2.b"
"C30180",1,1,2025-04-11,2025-04-17,"6.12.2.b"
"C30180",1,1,2025-04-12,2025-04-18,"6.12.2.b"
"C30180",1,1,2025-04-15,2025-04-21,"6.12.2.b"
"C30180",1,1,2025-04-17,2025-04-23,"6.12.2.b"
"C30180",1,1,2025-04-18,2025-04-24,"6.12.2.b"
"C30180",1,1,2025-04-19,2025-04-25,"6.12.2.b"
"C30180",1,1,2025-04-20,2025-04-26,"6.12.2.b"
"C30180",1,1,2025-04-21,2025-04-27,"6.12.2.b"
"C30180",1,1,2025-04-22,2025-04-28,"6.12.2.b"
"C30180",1,1,2025-04-23,2025-04-29,"6.12.2.b"
"C30180",1,1,2025-04-25,2025-05-01,"6.12.2.b"
"C30180",1,1,2025-04-27,2025-05-03,"6.12.2.b"
"C30180",1,1,2025-04-28,2025-05-04,"6.12.2.b"
"C30180",1,1,2025-04-29,2025-05-05,"6.12.2.b"
"C30180",1,1,2025-04-30,2025-05-06,"6.12.2.b"
"C30180",1,1,2025-05-01,2025-05-07,"6.12.2.b"
"C30180",1,1,2025-05-03,2025-05-09,"6.12.2.b"
"C30180",1,1,2025-05-04,2025-05-10,"6.12.2.b"
"C30180",1,1,2025-05-06,2025-05-12,"6.12.2.b"
"C30180",1,1,2025-05-07,2025-05-13,"6.12.2.b"
"C30180",1,1,2025-05-08,2025-05-14,"6.12.2.b"
"C30180",1,1,2025-05-09,2025-05-15,"6.12.2.b"
"C30180",1,1,2025-05-10,2025-05-16,"6.12.2.b"
"C30180",1,1,2025-05-11,2025-05-17,"6.12.2.b"
"C30180",1,1,2025-05-12,2025-05-18,"6.12.2.b"
"C30180",1,1,2025-05-13,2025-05-19,"6.12.2.b"
"C30180",1,1,2025-05-14,2025-05-20,"6.12.2.b"
"C30180",1,1,2025-05-15,2025-05-21,"6.12.2.b"
"C30180",1,1,2025-05-17,2025-05-23,"6.12.2.b"
"C30180",1,1,2025-05-18,2025-05-24,"6.12.2.b"
"C30180",1,1,2025-05-19,2025-05-25,"6.12.2.b"
"C30180",1,1,2025-05-20,2025-05-26,"6.12.2.b"
"C30180",1,1,2025-05-23,2025-05-29,"6.12.2.b"
"C30180",1,1,2025-05-24,2025-05-30,"6.12.2.b"
"C30180",1,1,2025-05-26,2025-06-01,"6.12.2.b"
"C30180",1,1,2025-05-27,2025-06-02,"6.12.2.b"
"C30180",1,1,2025-05-28,2025-06-03,"6.12.2.b"
"C30180",1,1,2025-05-29,2025-06-04,"6.12.2.b"
"C30180",1,1,2025-05-30,2025-06-05,"6.12.2.b"
"C30180",1,1,2025-05-31,2025-06-06,"6.12.2.b"
"C30180",1,1,2025-06-01,2025-06-07,"6.12.2.b"
"C30180",1,1,2025-06-02,2025-06-08,"6.12.2.b"
"C30180",1,1,2025-06-03,2025-06-09,"6.12.2.b"
"C30180",1,1,2025-06-04,2025-06-10,"6.12.2.b"
"C30180",1,1,2025-06-05,2025-06-11,"6.12.2.b"
"C30180",1,1,2025-06-07,2025-06-13,"6.12.2.b"
"C30180",1,1,2025-06-08,2025-06-14,"6.12.2.b"
"C30180",1,1,2025-06-09,2025-06-15,"6.12.2.b"
"C30180",1,1,2025-06-11,2025-06-17,"6.12.2.b"
"C30180",1,1,2025-06-26,2026-09-30,"6.12.2.a"
"C30180",1,1,2026-07-23,2026-07-29,"6.12.2.b"
"C30180",1,1,2026-07-25,2026-07-31,"6.12.2.b"
"C30180",1,1,2026-07-29,2026-08-04,"6.12.2.b"
"C30180",1,1,2026-08-02,2026-08-08,"6.12.2.b"
"C30306",1,1,2024-12-29,2025-01-28,"6.12.2.a"
"C30306",1,1,2025-04-07,2025-05-24,"6.12.2.a"
"C30306",1,1,2025-05-19,2025-06-20,"6.12.2.a"
"C30306",1,1,2025-06-16,2025-07-24,"6.12.2.a"
"C30306",1,1,2025-07-26,2025-08-18,"6.12.2.a"
"C30306",1,1,2025-08-16,2025-09-03,"6.12.2.a"
"C30306",1,1,2025-08-29,2025-09-18,"6.12.2.a"
"C30306",1,1,2025-09-16,2025-10-20,"6.12.2.a"
"C30306",1,1,2025-10-17,2025-11-12,"6.12.2.a"
"C30306",1,1,2025-11-12,2025-12-04,"6.12.2.a"
"C30306",1,1,2025-12-08,2026-01-20,"6.12.2.a"
"C30306",1,1,2026-01-15,2026-01-26,"6.12.2.a"
"C30306",1,1,2026-01-24,2026-04-04,"6.12.2.a"
"C30306",1,1,2026-03-31,2026-04-21,"6.12.2.a"
"C30306",1,1,2026-04-20,2026-05-15,"6.12.2.a"
"C30318",1,1,2024-12-30,2025-01-24,"6.12.2.a"
"C30318",1,1,2025-01-20,2026-09-30,"6.12.2.a"
"C30462",1,1,2025-04-20,2025-06-03,"6.12.2.a"
"C30462",1,1,2025-05-29,2025-12-02,"6.12.2.a"
"C30492",1,1,2025-01-14,2025-07-23,"6.12.2.a"
"C30492",1,1,2025-03-08,2025-12-05,"6.12.2.a"
"C30549",2,1,2025-02-08,2025-09-03,"6.12.2.a"
"C30549",2,1,2025-08-29,2026-01-27,"6.12.2.a"
"C30603",1,1,2025-01-15,2025-03-28,"6.12.2.a"
"C30603",1,1,2025-03-06,2025-12-08,"6.12.2.a"
"C30606",1,1,2025-01-17,2025-02-21,"6.12.2.a"
"C30606",1,1,2025-01-21,2026-02-20,"6.12.2.a"
"C30657",1,1,2025-01-12,2025-03-26,"6.12.2.a"
"C30657",1,1,2025-03-06,2025-12-08,"6.12.2.a"
"C30714",1,1,2025-01-19,2025-01-25,"6.12.2.b"
"C30714",1,1,2025-01-20,2025-01-26,"6.12.2.b"
"C30714",1,1,2025-01-22,2025-01-28,"6.12.2.b"
"C30714",1,1,2025-01-23,2025-01-29,"6.12.2.b"
"C30714",1,1,2025-01-24,2025-01-30,"6.12.2.b"
"C30714",1,1,2025-01-26,2025-02-01,"6.12.2.b"
"C30714",1,1,2025-01-27,2025-02-02,"6.12.2.b"
"C30714",1,1,2025-01-28,2025-02-03,"6.12.2.b"
"C30714",1,1,2025-01-29,2025-02-04,"6.12.2.b"
"C30714",1,1,2025-01-30,2025-02-05,"6.12.2.b"
"C30714",1,1,2025-01-31,2025-02-06,"6.12.2.b"
"C30714",1,1,2025-02-01,2025-02-07,"6.12.2.b"
"C30714",1,1,2025-02-02,2025-02-08,"6.12.2.b"
"C30714",1,1,2025-02-03,2025-02-09,"6.12.2.b"
"C30714",1,1,2025-02-04,2025-02-10,"6.12.2.b"
"C30714",1,1,2025-02-04,2025-11-04,"6.12.2.a"
"C30714",1,1,2025-02-05,2025-02-11,"6.12.2.b"
"C30714",1,1,2025-02-06,2025-02-12,"6.12.2.b"
"C30714",1,1,2025-02-07,2025-02-13,"6.12.2.b"
"C30714",1,1,2025-02-08,2025-02-14,"6.12.2.b"
"C30714",1,1,2025-02-09,2025-02-15,"6.12.2.b"
"C30714",1,1,2025-02-10,2025-02-16,"6.12.2.b"
"C30714",1,1,2025-02-11,2025-02-17,"6.12.2.b"
"C30714",1,1,2025-02-12,2025-02-18,"6.12.2.b"
"C30714",1,1,2025-02-13,2025-02-19,"6.12.2.b"
"C30714",1,1,2025-02-14,2025-02-20,"6.12.2.b"
"C30714",1,1,2025-02-15,2025-02-21,"6.12.2.b"
"C30714",1,1,2025-02-16,2025-02-22,"6.12.2.b"
"C30714",1,1,2025-02-17,2025-02-23,"6.12.2.b"
"C30714",1,1,2025-02-18,2025-02-24,"6.12.2.b"
"C30714",1,1,2025-02-19,2025-02-25,"6.12.2.b"
"C30720",1,1,2025-01-23,2025-01-29,"6.12.2.b"
"C30720",1,1,2025-01-28,2025-06-09,"6.12.2.a"
"C30720",1,1,2025-02-01,2025-02-07,"6.12.2.b"
"C30720",1,1,2025-02-04,2025-02-10,"6.12.2.b"
"C30720",1,1,2025-02-05,2025-02-11,"6.12.2.b"
"C30720",1,1,2025-02-06,2025-02-12,"6.12.2.b"
"C30720",1,1,2025-02-08,2025-02-14,"6.12.2.b"
"C30720",1,1,2025-02-09,2025-02-15,"6.12.2.b"
"C30720",1,1,2025-02-10,2025-02-16,"6.12.2.b"
"C30720",1,1,2025-02-13,2025-02-19,"6.12.2.b"
"C30720",1,1,2025-02-14,2025-02-20,"6.12.2.b"
"C30720",1,1,2025-02-15,2025-02-21,"6.12.2.b"
"C30720",1,1,2025-02-16,2025-02-22,"6.12.2.b"
"C30720",1,1,2025-02-17,2025-02-23,"6.12.2.b"
"C30720",1,1,2025-02-21,2025-02-27,"6.12.2.b"
"C30720",1,1,2025-02-22,2025-02-28,"6.12.2.b"
"C30720",1,1,2025-02-23,2025-03-01,"6.12.2.b"
"C30720",1,1,2025-02-24,2025-03-02,"6.12.2.b"
"C30720",1,1,2025-02-25,2025-03-03,"6.12.2.b"
"C30720",1,1,2025-02-26,2025-03-04,"6.12.2.b"
"C30720",1,1,2025-02-27,2025-03-05,"6.12.2.b"
"C30720",1,1,2025-03-11,2025-03-17,"6.12.2.b"
"C30720",1,1,2025-03-13,2025-03-19,"6.12.2.b"
"C30720",1,1,2025-03-15,2025-03-21,"6.12.2.b"
"C30720",1,1,2025-03-16,2025-03-22,"6.12.2.b"
"C30720",1,1,2025-03-17,2025-03-23,"6.12.2.b"
"C30720",1,1,2025-03-21,2025-03-27,"6.12.2.b"
"C30720",1,1,2025-04-06,2025-04-12,"6.12.2.b"
"C30720",1,1,2025-04-12,2025-04-18,"6.12.2.b"
"C30720",1,1,2025-04-14,2025-04-20,"6.12.2.b"
"C30720",1,1,2025-04-18,2025-04-24,"6.12.2.b"
"C30720",1,1,2025-04-20,2025-04-26,"6.12.2.b"
"C30720",1,1,2025-04-24,2025-04-30,"6.12.2.b"
"C30720",1,1,2025-06-03,2026-09-30,"6.12.2.a"
"C30720",1,1,2026-01-19,2026-02-07,"6.12.2.a"
"C30723",1,1,2025-01-22,2025-01-28,"6.12.2.b"
"C30723",1,1,2025-01-23,2025-01-29,"6.12.2.b"
"C30723",1,1,2025-01-24,2025-01-30,"6.12.2.b"
"C30723",1,1,2025-01-28,2025-02-03,"6.12.2.b"
"C30723",1,1,2025-02-01,2025-02-07,"6.12.2.b"
"C30723",1,1,2025-02-04,2025-02-10,"6.12.2.b"
"C30723",1,1,2025-02-15,2025-02-21,"6.12.2.b"
"C30723",1,1,2025-02-17,2025-08-31,"6.12.2.a"
"C30723",1,1,2025-02-19,2025-02-25,"6.12.2.b"
"C30723",1,1,2025-02-21,2025-02-27,"6.12.2.b"
"C30723",1,1,2025-02-26,2025-03-04,"6.12.2.b"
"C30723",1,1,2025-03-01,2025-03-07,"6.12.2.b"
"C30723",1,1,2025-03-02,2025-03-08,"6.12.2.b"
"C30723",1,1,2025-03-05,2025-03-11,"6.12.2.b"
"C30723",1,1,2025-03-11,2025-03-17,"6.12.2.b"
"C30723",1,1,2025-03-18,2025-03-24,"6.12.2.b"
"C30723",1,1,2025-03-20,2025-03-26,"6.12.2.b"
"C30723",1,1,2025-03-21,2025-03-27,"6.12.2.b"
"C30723",1,1,2025-03-23,2025-03-29,"6.12.2.b"
"C30723",1,1,2025-03-24,2025-03-30,"6.12.2.b"
"C30723",1,1,2025-03-26,2025-04-01,"6.12.2.b"
"C30723",1,1,2025-03-27,2025-04-02,"6.12.2.b"
"C30723",1,1,2025-03-28,2025-04-03,"6.12.2.b"
"C30723",1,1,2025-04-07,2025-04-13,"6.12.2.b"
"C30723",1,1,2025-04-08,2025-04-14,"6.12.2.b"
"C30723",1,1,2025-08-25,2026-03-28,"6.12.2.a"
"C30723",1,1,2026-07-03,2026-07-09,"6.12.2.b"
"C30723",1,1,2026-07-05,2026-07-11,"6.12.2.b"
"C30723",1,1,2026-07-08,2026-07-14,"6.12.2.b"
"C30723",1,1,2026-07-10,2026-07-16,"6.12.2.b"
"C30723",1,1,2026-07-11,2026-07-17,"6.12.2.b"
"C30723",1,1,2026-07-14,2026-07-20,"6.12.2.b"
"C30723",1,1,2026-07-15,2026-07-21,"6.12.2.b"
"C30723",1,1,2026-07-16,2026-07-22,"6.12.2.b"
"C30723",1,1,2026-07-17,2026-07-23,"6.12.2.b"
"C30723",1,1,2026-07-19,2026-07-25,"6.12.2.b"
"C30723",1,1,2026-07-20,2026-07-26,"6.12.2.b"
"C30723",1,1,2026-07-23,2026-07-29,"6.12.2.b"
"C30723",1,1,2026-07-24,2026-07-30,"6.12.2.b"
"C30723",1,1,2026-07-25,2026-07-31,"6.12.2.b"
"C30723",1,1,2026-07-26,2026-08-01,"6.12.2.b"
"C30723",1,1,2026-07-27,2026-08-02,"6.12.2.b"
"C30723",1,1,2026-07-28,2026-08-03,"6.12.2.b"
"C30723",1,1,2026-07-30,2026-08-05,"6.12.2.b"
"C30723",1,1,2026-08-01,2026-08-07,"6.12.2.b"
"C30723",1,1,2026-08-02,2026-08-08,"6.12.2.b"
"C30723",1,1,2026-08-03,2026-08-09,"6.12.2.b"
"C30723",1,1,2026-08-04,2026-08-10,"6.12.2.b"
"C30783",1,1,2025-02-07,2025-10-15,"6.12.2.a"
"C30783",1,1,2025-08-29,2025-09-18,"6.12.2.a"
"C31059",1,1,2025-02-25,2025-03-03,"6.12.2.b"
"C31059",1,1,2025-02-26,2025-03-04,"6.12.2.b"
"C31059",1,1,2025-03-22,2025-03-28,"6.12.2.b"
"C31059",1,1,2025-03-26,2025-04-01,"6.12.2.b"
"C31059",1,1,2025-03-27,2025-04-02,"6.12.2.b"
"C31059",1,1,2025-06-04,2025-06-10,"6.12.2.b"
"C31059",1,1,2025-06-06,2025-06-12,"6.12.2.b"
"C31059",1,1,2025-06-07,2025-06-13,"6.12.2.b"
"C31059",1,1,2025-06-23,2025-06-29,"6.12.2.b"
"C31059",1,1,2025-06-24,2025-06-30,"6.12.2.b"
"C31059",1,1,2025-06-25,2025-07-01,"6.12.2.b"
"C31059",1,1,2025-06-26,2025-07-02,"6.12.2.b"
"C31059",1,1,2025-06-28,2025-07-04,"6.12.2.b"
"C31059",1,1,2025-06-29,2025-07-05,"6.12.2.b"
"C31059",1,1,2025-06-30,2025-07-06,"6.12.2.b"
"C31059",1,1,2025-07-02,2025-07-08,"6.12.2.b"
"C31059",1,1,2025-07-03,2025-07-09,"6.12.2.b"
"C31059",1,1,2025-07-03,2025-11-19,"6.12.2.a"
"C31059",1,1,2025-07-04,2025-07-10,"6.12.2.b"
"C31059",1,1,2025-07-05,2025-07-11,"6.12.2.b"
"C31059",1,1,2025-07-07,2025-07-13,"6.12.2.b"
"C31062",1,1,2025-02-14,2025-02-20,"6.12.2.b"
"C31062",1,1,2025-02-19,2025-02-25,"6.12.2.b"
"C31062",1,1,2025-02-24,2025-03-02,"6.12.2.b"
"C31062",1,1,2025-03-07,2025-03-13,"6.12.2.b"
"C31062",1,1,2025-03-22,2025-03-28,"6.12.2.b"
"C31062",1,1,2025-03-25,2025-03-31,"6.12.2.b"
"C31062",1,1,2025-04-08,2025-04-14,"6.12.2.b"
"C31062",1,1,2025-04-10,2025-04-16,"6.12.2.b"
"C31062",1,1,2025-04-10,2026-03-21,"6.12.2.a"
"C31062",1,1,2025-05-05,2025-05-11,"6.12.2.b"
"C31062",1,1,2025-05-21,2025-05-27,"6.12.2.b"
"C31062",1,1,2025-05-31,2025-06-06,"6.12.2.b"
"C31191",1,1,2025-02-21,2025-03-22,"6.12.2.a"
"C31191",1,1,2025-03-20,2026-09-30,"6.12.2.a"
"C31332",1,1,2025-03-08,2025-03-14,"6.12.2.b"
"C31332",1,1,2025-03-09,2025-03-15,"6.12.2.b"
"C31332",1,1,2025-03-10,2025-03-16,"6.12.2.b"
"C31332",1,1,2025-03-14,2025-03-20,"6.12.2.b"
"C31332",1,1,2025-03-20,2025-03-26,"6.12.2.b"
"C31332",1,1,2025-03-21,2025-06-30,"6.12.2.a"
"C31332",1,1,2025-03-25,2025-03-31,"6.12.2.b"
"C31332",1,1,2025-04-02,2025-04-08,"6.12.2.b"
"C31332",1,1,2025-04-03,2025-04-09,"6.12.2.b"
"C31332",1,1,2025-04-04,2025-04-10,"6.12.2.b"
"C31332",1,1,2025-04-05,2025-04-11,"6.12.2.b"
"C31332",1,1,2025-04-06,2025-04-12,"6.12.2.b"
"C31332",1,1,2025-04-08,2025-04-14,"6.12.2.b"
"C31332",1,1,2025-04-09,2025-04-15,"6.12.2.b"
"C31332",1,1,2025-04-13,2025-04-19,"6.12.2.b"
"C31332",1,1,2025-04-16,2025-04-22,"6.12.2.b"
"C31332",1,1,2025-04-19,2025-04-25,"6.12.2.b"
"C31332",1,1,2025-04-20,2025-04-26,"6.12.2.b"
"C31332",1,1,2025-04-21,2025-04-27,"6.12.2.b"
"C31332",1,1,2025-04-23,2025-04-29,"6.12.2.b"
"C31332",1,1,2025-04-27,2025-05-03,"6.12.2.b"
"C31332",1,1,2025-05-10,2025-06-09,"6.12.2.a"
"C31332",1,1,2025-06-03,2025-10-23,"6.12.2.a"
"C31332",1,1,2025-07-11,2026-04-22,"6.12.2.a"
"C31380",1,1,2025-03-06,2025-04-02,"6.12.2.a"
"C31380",1,1,2025-03-10,2025-12-23,"6.12.2.a"
"C31449",1,1,2025-03-11,2025-03-17,"6.12.2.b"
"C31449",1,1,2025-03-12,2025-03-18,"6.12.2.b"
"C31449",1,1,2025-03-14,2025-03-20,"6.12.2.b"
"C31449",1,1,2025-03-16,2025-03-22,"6.12.2.b"
"C31449",1,1,2025-03-17,2025-03-23,"6.12.2.b"
"C31449",1,1,2025-03-18,2025-03-24,"6.12.2.b"
"C31449",1,1,2025-03-20,2025-03-26,"6.12.2.b"
"C31449",1,1,2025-03-21,2025-03-27,"6.12.2.b"
"C31449",1,1,2025-03-22,2025-03-28,"6.12.2.b"
"C31449",1,1,2025-03-24,2025-03-30,"6.12.2.b"
"C31449",1,1,2025-03-25,2025-03-31,"6.12.2.b"
"C31449",1,1,2025-03-26,2025-04-01,"6.12.2.b"
"C31449",1,1,2025-03-27,2025-04-02,"6.12.2.b"
"C31449",1,1,2025-03-29,2025-04-04,"6.12.2.b"
"C31449",1,1,2025-03-31,2025-04-06,"6.12.2.b"
"C31449",1,1,2025-04-01,2025-04-07,"6.12.2.b"
"C31449",1,1,2025-04-02,2025-04-08,"6.12.2.b"
"C31449",1,1,2025-04-03,2025-04-09,"6.12.2.b"
"C31449",1,1,2025-04-04,2025-04-10,"6.12.2.b"
"C31449",1,1,2025-04-05,2025-04-11,"6.12.2.b"
"C31449",1,1,2025-04-05,2025-09-12,"6.12.2.a"
"C31449",1,1,2025-04-06,2025-04-12,"6.12.2.b"
"C31449",1,1,2025-04-07,2025-04-13,"6.12.2.b"
"C31449",1,1,2025-04-09,2025-04-15,"6.12.2.b"
"C31449",1,1,2025-04-10,2025-04-16,"6.12.2.b"
"C31449",1,1,2025-09-06,2025-12-26,"6.12.2.a"
"C31449",1,1,2026-07-07,2026-09-30,"6.12.2.a"
"C31461",1,1,2025-03-13,2025-05-30,"6.12.2.a"
"C31461",1,1,2025-03-16,2026-01-09,"6.12.2.a"
"C31461",1,1,2025-05-24,2025-12-31,"6.12.2.a"
"C31530",1,1,2025-03-16,2025-06-16,"6.12.2.a"
"C31530",1,1,2025-03-27,2025-12-03,"6.12.2.a"
"C31578",1,1,2025-03-28,2026-01-11,"6.12.2.a"
"C31578",1,1,2025-04-05,2025-05-27,"6.12.2.a"
"C31650",1,1,2025-03-22,2025-03-28,"6.12.2.b"
"C31650",1,1,2025-03-24,2025-03-30,"6.12.2.b"
"C31650",1,1,2025-03-27,2025-04-02,"6.12.2.b"
"C31650",1,1,2025-03-31,2025-04-06,"6.12.2.b"
"C31650",1,1,2025-04-02,2025-04-08,"6.12.2.b"
"C31650",1,1,2025-04-05,2025-04-11,"6.12.2.b"
"C31650",1,1,2025-04-08,2025-04-14,"6.12.2.b"
"C31650",1,1,2025-04-09,2025-04-15,"6.12.2.b"
"C31650",1,1,2025-04-11,2025-04-17,"6.12.2.b"
"C31650",1,1,2025-04-13,2025-04-19,"6.12.2.b"
"C31650",1,1,2025-04-15,2025-04-21,"6.12.2.b"
"C31650",1,1,2025-04-17,2025-04-23,"6.12.2.b"
"C31650",1,1,2025-04-26,2025-05-02,"6.12.2.b"
"C31650",1,1,2025-04-28,2025-05-04,"6.12.2.b"
"C31650",1,1,2025-05-03,2025-05-09,"6.12.2.b"
"C31650",1,1,2025-05-04,2025-05-10,"6.12.2.b"
"C31650",1,1,2025-05-07,2025-05-13,"6.12.2.b"
"C31650",1,1,2025-05-09,2025-05-15,"6.12.2.b"
"C31650",1,1,2025-05-10,2025-05-16,"6.12.2.b"
"C31650",1,1,2025-05-13,2025-05-19,"6.12.2.b"
"C31650",1,1,2025-05-14,2025-05-20,"6.12.2.b"
"C31650",1,1,2025-05-19,2025-05-25,"6.12.2.b"
"C31650",1,1,2025-05-20,2025-05-26,"6.12.2.b"
"C31650",1,1,2025-05-21,2025-05-27,"6.12.2.b"
"C31650",1,1,2025-05-24,2025-05-30,"6.12.2.b"
"C31650",1,1,2025-05-26,2025-06-01,"6.12.2.b"
"C31650",1,1,2025-05-28,2025-06-03,"6.12.2.b"
"C31650",1,1,2025-05-29,2025-06-04,"6.12.2.b"
"C31650",1,1,2025-06-01,2025-06-07,"6.12.2.b"
"C31650",1,1,2025-06-02,2025-06-08,"6.12.2.b"
"C31650",1,1,2025-06-04,2026-08-01,"6.12.2.a"
"C31821",1,1,2025-04-04,2025-06-09,"6.12.2.a"
"C31821",1,1,2025-05-15,2026-03-12,"6.12.2.a"
"C31923",1,1,2025-04-09,2025-04-15,"6.12.2.b"
"C31923",1,1,2025-04-10,2025-04-16,"6.12.2.b"
"C31923",1,1,2025-04-28,2025-05-04,"6.12.2.b"
"C31923",1,1,2025-04-29,2025-05-05,"6.12.2.b"
"C31923",1,1,2025-05-01,2025-05-07,"6.12.2.b"
"C31923",1,1,2025-05-07,2025-05-13,"6.12.2.b"
"C31923",1,1,2025-05-11,2025-05-17,"6.12.2.b"
"C31923",1,1,2025-05-16,2025-05-22,"6.12.2.b"
"C31923",1,1,2025-05-19,2025-05-25,"6.12.2.b"
"C31923",1,1,2025-05-23,2025-05-29,"6.12.2.b"
"C31923",1,1,2025-05-24,2025-05-30,"6.12.2.b"
"C31923",1,1,2025-05-31,2025-06-06,"6.12.2.b"
"C31923",1,1,2025-06-01,2025-11-17,"6.12.2.a"
"C31923",1,1,2025-06-04,2025-06-10,"6.12.2.b"
"C31923",1,1,2025-06-14,2025-06-20,"6.12.2.b"
"C31923",1,1,2025-06-19,2025-06-25,"6.12.2.b"
"C31923",1,1,2025-06-20,2025-06-26,"6.12.2.b"
"C31929",1,1,2025-04-09,2025-04-15,"6.12.2.b"
"C31929",1,1,2025-04-12,2025-04-18,"6.12.2.b"
"C31929",1,1,2025-04-14,2025-04-20,"6.12.2.b"
"C31929",1,1,2025-04-15,2025-04-21,"6.12.2.b"
"C31929",1,1,2025-04-16,2025-04-22,"6.12.2.b"
"C31929",1,1,2025-04-18,2025-04-24,"6.12.2.b"
"C31929",1,1,2025-04-20,2025-04-26,"6.12.2.b"
"C31929",1,1,2025-04-25,2025-05-01,"6.12.2.b"
"C31929",1,1,2025-04-26,2025-05-02,"6.12.2.b"
"C31929",1,1,2025-04-27,2025-05-03,"6.12.2.b"
"C31929",1,1,2025-04-28,2025-05-04,"6.12.2.b"
"C31929",1,1,2025-04-29,2025-05-05,"6.12.2.b"
"C31929",1,1,2025-04-30,2025-05-06,"6.12.2.b"
"C31929",1,1,2025-05-02,2025-05-08,"6.12.2.b"
"C31929",1,1,2025-05-05,2025-05-11,"6.12.2.b"
"C31929",1,1,2025-05-07,2025-05-13,"6.12.2.b"
"C31929",1,1,2025-05-08,2025-05-14,"6.12.2.b"
"C31929",1,1,2025-05-09,2025-05-15,"6.12.2.b"
"C31929",1,1,2025-05-09,2025-07-05,"6.12.2.a"
"C31929",1,1,2025-05-10,2025-05-16,"6.12.2.b"
"C31929",1,1,2025-05-11,2025-05-17,"6.12.2.b"
"C31929",1,1,2025-05-13,2025-05-19,"6.12.2.b"
"C31929",1,1,2025-05-15,2025-05-21,"6.12.2.b"
"C31929",1,1,2025-05-16,2025-05-22,"6.12.2.b"
"C31929",1,1,2025-05-18,2025-05-24,"6.12.2.b"
"C31929",1,1,2025-05-21,2025-05-27,"6.12.2.b"
"C31929",1,1,2025-05-22,2025-05-28,"6.12.2.b"
"C31929",1,1,2025-05-23,2025-05-29,"6.12.2.b"
"C31929",1,1,2025-05-24,2025-05-30,"6.12.2.b"
"C31929",1,1,2025-05-25,2025-05-31,"6.12.2.b"
"C31929",1,1,2025-05-27,2025-06-02,"6.12.2.b"
